Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Successful 50/50s,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Shots,Shooting accuracy %,Big chances missed,Saves,Penalties saved,mod name,age,nationality,value_eur,overall,Season,Arial Saves,Duels %,Aerial battles %
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Joe Powell,20,England,250000,58,2019-20,0.0,0.0,0.0
Midfielder,27,0.0,0.0,33.0,55,0.0,8.0,17.0,12.0,5.0,0.0,74.0,12.0,0.0,0.0,2,521,19.3,3.0,21.0,10,2.0,21.0,2,0,18,1.0,1,0.0,1.0,0.0,1.0,0.04,16.0,19,0.0,0.0,0.0,Dennis Praet,25,Belgium,10000000,76,2019-20,0.0,44.05594405594405,31.57894736842105
Defender,1,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0,11,11.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sebastian Prödl,32,Austria,2600000,73,2019-20,0.0,60.0,75.0
Midfielder,35,0.0,0.0,64.0,55,0.0,10.0,38.0,33.0,15.0,0.0,236.0,46.0,0.0,2.0,2,1784,50.97,4.0,39.0,13,3.0,70.0,4,0,31,0.0,1,1.0,0.0,0.0,0.0,0.03,29.0,28,2.0,0.0,0.0,Davy Pröpper,27,Netherlands,10000000,77,2019-20,0.0,51.65562913907285,56.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Marc Pugh,32,England,1400000,70,2019-20,0.0,0.0,0.0
Forward,36,0.0,0.0,12.0,0,0.0,24.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3,529,14.69,4.0,8.0,0,0.0,0.0,3,0,23,17.0,11,0.0,9.0,2.0,1.0,0.31,80.0,44,11.0,0.0,0.0,Teemu Pukki,29,Finland,9000000,77,2019-20,0.0,0.0,0.0
Midfielder,25,0.0,0.0,23.0,48,0.0,15.0,6.0,7.0,4.0,0.0,79.0,55.0,0.0,0.0,4,668,26.72,6.0,35.0,11,4.0,19.0,0,0,14,3.0,9,2.0,4.0,3.0,1.0,0.36,63.0,41,8.0,0.0,0.0,Christian Pulisic,20,United States,18000000,79,2019-20,0.0,40.25157232704402,30.76923076923077
Midfielder,7,0.0,0.0,7.0,57,0.0,0.0,3.0,3.0,1.0,0.0,10.0,2.0,0.0,0.0,0,29,4.14,0.0,4.0,25,0.0,2.0,1,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ignacio Pussetto,23,Argentina,11500000,76,2019-20,0.0,42.857142857142854,20.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rafael Camacho,19,Portugal,975000,64,2019-20,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sean Raggett,25,England,925000,67,2019-20,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Kayne Ramsay,18,England,475000,61,2019-20,0.0,0.0,0.0
Goalkeeper,37,5.0,62.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,945,25.54,0.0,0.0,0,0.0,203.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,129.0,1.0,Aaron Ramsdale,21,England,1200000,68,2019-20,43.0,0.0,0.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Aaron Ramsey,28,Wales,25500000,83,2019-20,0.0,0.0,0.0
Goalkeeper,2,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,18.0,0.0,0.0,0,0.0,16.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,0.0,Darren Randolph,32,Republic of Ireland,4000000,75,2019-20,0.0,0.0,0.0
Forward,31,0.0,0.0,13.0,0,0.0,18.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,7,941,30.35,9.0,33.0,0,0.0,0.0,3,0,21,13.0,17,1.0,13.0,3.0,6.0,0.55,95.0,46,13.0,0.0,0.0,Marcus Rashford,21,England,35500000,83,2019-20,0.0,0.0,0.0
Midfielder,32,0.0,0.0,49.0,59,0.0,14.0,16.0,10.0,1.0,0.0,203.0,79.0,0.0,0.0,4,1021,31.91,6.0,41.0,17,4.0,38.0,2,0,23,5.0,4,0.0,3.0,1.0,2.0,0.13,59.0,36,3.0,0.0,0.0,Nathan Redmond,25,England,11000000,77,2019-20,0.0,47.31182795698925,28.571428571428573
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Harrison Reed,24,England,3000000,71,2019-20,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Winston Reid,30,New Zealand,6000000,76,2019-20,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Panagiotis Retsos,20,Greece,10000000,75,2019-20,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Dominic Revan,18,England,170000,56,2019-20,0.0,0.0,0.0
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Jordan Rhodes,29,Scotland,2400000,71,2019-20,0.0,0.0,0.0
Defender,28,10.0,27.0,119.0,57,3.0,3.0,49.0,74.0,38.0,0.0,171.0,60.0,0.0,0.0,2,1572,56.14,5.0,60.0,15,4.0,59.0,1,0,45,0.0,3,0.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ricardo Pereira,25,Portugal,23500000,82,2019-20,0.0,54.44915254237288,46.666666666666664
Defender,28,10.0,27.0,119.0,57,3.0,3.0,49.0,74.0,38.0,0.0,171.0,60.0,0.0,0.0,2,1572,56.14,5.0,60.0,15,4.0,59.0,1,0,45,0.0,3,0.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ricardo Pereira,28,Brazil,1800000,70,2019-20,0.0,54.44915254237288,46.666666666666664
Midfielder,38,0.0,0.0,116.0,52,0.0,8.0,77.0,51.0,24.0,0.0,312.0,49.0,0.0,0.0,3,1733,45.61,1.0,28.0,39,1.0,128.0,6,0,41,2.0,1,0.0,1.0,0.0,2.0,0.03,31.0,29,1.0,0.0,0.0,Declan Rice,20,England,15000000,78,2019-20,0.0,58.072916666666664,60.46511627906977
Midfielder,18,0.0,0.0,22.0,68,0.0,9.0,14.0,27.0,14.0,0.0,78.0,8.0,0.0,0.0,1,526,29.22,4.0,99.0,29,0.0,23.0,4,0,26,0.0,2,0.0,0.0,2.0,1.0,0.11,26.0,31,1.0,0.0,0.0,Matt Ritchie,29,Scotland,5500000,75,2019-20,0.0,50.0,52.5
Defender,36,9.0,31.0,54.0,57,0.0,7.0,38.0,58.0,25.0,0.0,210.0,22.0,0.0,0.0,12,2492,69.22,14.0,210.0,20,2.0,84.0,2,0,18,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Andrew Robertson,25,Scotland,43500000,85,2019-20,0.0,51.260504201680675,49.25373134328358
Forward,16,0.0,0.0,6.0,0,0.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,138,8.63,1.0,15.0,0,0.0,0.0,1,0,11,1.0,1,0.0,1.0,0.0,0.0,0.06,12.0,33,1.0,0.0,0.0,Callum Robinson,24,Republic of Ireland,5500000,73,2019-20,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Roderick Miranda,28,Portugal,1700000,70,2019-20,0.0,0.0,0.0
Forward,36,0.0,0.0,29.0,0,0.0,12.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,1,464,12.89,1.0,15.0,0,0.0,0.0,1,0,26,22.0,8,3.0,3.0,1.0,2.0,0.22,67.0,45,11.0,0.0,0.0,Jay Rodriguez,29,England,7500000,76,2019-20,0.0,0.0,0.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Jack Roles,20,Cyprus,800000,63,2019-20,0.0,0.0,0.0
Goalkeeper,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Sergio Romero,32,Argentina,9000000,80,2019-20,0.0,0.0,0.0
Defender,23,4.0,28.0,39.0,59,0.0,1.0,18.0,41.0,19.0,0.0,95.0,15.0,0.0,2.0,0,837,36.39,1.0,45.0,22,1.0,20.0,7,0,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Danny Rose,28,England,12500000,80,2019-20,0.0,57.94871794871795,52.63157894736842
Defender,23,4.0,28.0,39.0,59,0.0,1.0,18.0,41.0,19.0,0.0,95.0,15.0,0.0,2.0,0,837,36.39,1.0,45.0,22,1.0,20.0,7,0,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Danny Rose,25,England,550000,64,2019-20,0.0,57.94871794871795,52.63157894736842
Midfielder,38,0.0,0.0,62.0,53,0.0,23.0,56.0,31.0,12.0,0.0,303.0,22.0,0.0,0.0,2,2023,53.24,3.0,34.0,24,8.0,222.0,9,0,29,0.0,2,0.0,2.0,0.0,2.0,0.05,61.0,16,0.0,0.0,0.0,Rúben Neves,22,Portugal,29000000,82,2019-20,0.0,51.61290322580645,51.785714285714285
Defender,16,1.0,6.0,23.0,57,0.0,1.0,11.0,15.0,5.0,0.0,45.0,20.0,0.0,0.0,0,242,15.13,2.0,30.0,30,0.0,6.0,1,0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Rúben Vinagre,20,Portugal,3600000,70,2019-20,0.0,50.0,41.1764705882353
Goalkeeper,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,John Ruddy,32,England,1100000,70,2019-20,0.0,0.0,0.0
Defender,20,5.0,24.0,28.0,64,0.0,3.0,16.0,56.0,29.0,0.0,141.0,3.0,1.0,1.0,0,1492,74.6,2.0,7.0,14,3.0,113.0,3,0,19,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Antonio Rüdiger,26,Germany,24000000,82,2019-20,0.0,58.18181818181818,59.375
Goalkeeper,38,13.0,40.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,734,19.32,0.0,0.0,0,0.0,281.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,91.0,2.0,Rui Patrício,31,Portugal,16500000,83,2019-20,31.0,0.0,0.0
Midfielder,12,0.0,0.0,15.0,60,0.0,1.0,15.0,2.0,1.0,0.0,56.0,4.0,0.0,0.0,0,265,22.08,1.0,3.0,0,2.0,4.0,1,0,10,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,50,1.0,0.0,0.0,Lukas Rupp,28,Germany,6500000,75,2019-20,0.0,34.883720930232556,26.31578947368421
Midfielder,6,0.0,0.0,6.0,67,0.0,1.0,3.0,10.0,8.0,0.0,18.0,4.0,0.0,0.0,0,159,26.5,0.0,13.0,8,0.0,4.0,0,0,4,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,Ryan Sessegnon,19,England,11000000,75,2019-20,0.0,54.54545454545455,54.54545454545455
Forward,26,0.0,0.0,13.0,0,0.0,14.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4,431,16.58,8.0,45.0,0,0.0,0.0,0,0,18,3.0,3,1.0,2.0,0.0,2.0,0.12,46.0,46,4.0,0.0,0.0,Allan Saint-Maximin,22,France,17500000,79,2019-20,0.0,0.0,0.0
Midfielder,33,0.0,0.0,55.0,69,0.0,5.0,55.0,121.0,66.0,0.0,185.0,7.0,0.0,0.0,1,1628,49.33,2.0,9.0,11,1.0,134.0,10,1,43,2.0,2,1.0,0.0,1.0,0.0,0.06,24.0,33,5.0,0.0,0.0,Romain Saïss,29,Morocco,7500000,77,2019-20,0.0,60.83086053412463,63.829787234042556
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Henri Saivet,28,Senegal,5500000,74,2019-20,0.0,0.0,0.0
Midfielder,26,0.0,0.0,36.0,0,0.0,4.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,5,675,25.96,6.0,67.0,0,0.0,0.0,6,0,22,10.0,1,0.0,0.0,1.0,1.0,0.04,13.0,31,1.0,0.0,0.0,Bukayo Saka,17,England,1200000,65,2019-20,0.0,0.0,0.0
Defender,14,0.0,21.0,7.0,71,0.0,0.0,20.0,44.0,21.0,0.0,67.0,4.0,0.0,1.0,0,538,38.43,0.0,0.0,0,0.0,28.0,1,1,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Mamadou Sakho,29,France,12000000,79,2019-20,0.0,51.724137931034484,50.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,William Saliba,18,France,4600000,71,2019-20,0.0,0.0,0.0
Forward,14,0.0,0.0,6.0,0,0.0,5.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,172,12.29,1.0,3.0,0,0.0,0.0,1,0,9,8.0,1,1.0,0.0,0.0,0.0,0.07,17.0,18,3.0,0.0,0.0,Mbwana Samatta,26,Tanzania,15500000,79,2019-20,0.0,0.0,0.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Max Sanders,20,England,280000,58,2019-20,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Dion Sanderson,19,England,180000,56,2019-20,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Philippe Sandler,22,Netherlands,2400000,70,2019-20,0.0,0.0,0.0
Midfielder,1,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7,7.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,Leroy Sané,23,Germany,61000000,86,2019-20,0.0,0.0,0.0
Defender,22,4.0,37.0,39.0,54,0.0,5.0,47.0,72.0,30.0,1.0,112.0,16.0,0.0,2.0,0,761,34.59,0.0,12.0,8,1.0,94.0,5,0,29,2.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Fabian Schär,27,Switzerland,13500000,79,2019-20,0.0,54.32692307692308,50.0
Defender,8,0.0,7.0,4.0,75,0.0,2.0,7.0,13.0,7.0,0.0,25.0,5.0,0.0,0.0,0,121,15.13,0.0,15.0,7,0.0,3.0,2,0,7,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ezequiel Schelotto,30,Italy,3200000,73,2019-20,0.0,44.18604651162791,75.0
Midfielder,17,0.0,0.0,18.0,50,0.0,6.0,13.0,10.0,6.0,0.0,42.0,13.0,0.0,0.0,1,314,18.47,2.0,9.0,22,1.0,9.0,2,0,17,1.0,3,0.0,1.0,2.0,0.0,0.18,18.0,56,2.0,0.0,0.0,Jeffrey Schlupp,26,Ghana,6500000,74,2019-20,0.0,45.0,45.45454545454545
Goalkeeper,38,13.0,41.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1033,27.18,0.0,0.0,0,0.0,248.0,2,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,96.0,2.0,Kasper Schmeichel,32,Denmark,15500000,83,2019-20,34.0,0.0,0.0
Midfielder,15,0.0,0.0,31.0,71,0.0,1.0,21.0,19.0,9.0,0.0,55.0,3.0,0.0,0.0,0,561,37.4,0.0,8.0,13,1.0,54.0,4,1,18,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0,0.0,Morgan Schneiderlin,29,France,7500000,77,2019-20,0.0,52.0,60.714285714285715
Midfielder,23,0.0,0.0,35.0,54,0.0,7.0,19.0,20.0,7.0,0.0,73.0,7.0,0.0,1.0,1,631,27.43,2.0,33.0,24,1.0,34.0,2,1,17,0.0,1,0.0,0.0,1.0,0.0,0.04,25.0,28,0.0,0.0,0.0,Sean Longstaff,21,England,5500000,72,2019-20,0.0,47.752808988764045,44.73684210526316
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ken Sema,25,Sweden,3800000,72,2019-20,0.0,0.0,0.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Meritan Shabani,20,Germany,700000,63,2019-20,0.0,0.0,0.0
Midfielder,7,0.0,0.0,1.0,0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0,97,13.86,0.0,6.0,50,0.0,8.0,0,0,1,1.0,1,0.0,0.0,1.0,0.0,0.14,4.0,25,0.0,0.0,0.0,Xherdan Shaqiri,27,Switzerland,23000000,82,2019-20,0.0,39.130434782608695,42.857142857142854
Forward,25,0.0,0.0,6.0,0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2,212,8.48,5.0,11.0,0,0.0,0.0,1,1,20,11.0,3,1.0,1.0,1.0,1.0,0.12,16.0,44,5.0,0.0,0.0,Billy Sharp,33,England,3500000,74,2019-20,0.0,0.0,0.0
Defender,24,7.0,15.0,34.0,53,0.0,4.0,24.0,51.0,30.0,0.0,92.0,22.0,0.0,0.0,0,1143,47.63,1.0,38.0,24,1.0,13.0,7,0,23,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Luke Shaw,23,England,20000000,81,2019-20,0.0,57.142857142857146,56.60377358490566
Midfielder,26,0.0,0.0,29.0,66,0.0,15.0,23.0,35.0,20.0,0.0,139.0,15.0,0.0,0.0,2,1044,40.15,7.0,89.0,25,5.0,143.0,3,0,19,1.0,6,1.0,4.0,1.0,2.0,0.23,45.0,31,1.0,0.0,0.0,Jonjo Shelvey,27,England,10000000,77,2019-20,0.0,46.206896551724135,56.666666666666664
Defender,25,4.0,30.0,83.0,53,2.0,5.0,40.0,33.0,15.0,0.0,148.0,14.0,0.0,0.0,4,948,37.92,4.0,68.0,26,5.0,54.0,3,0,24,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Djibril Sidibé,26,France,9000000,77,2019-20,0.0,57.6,48.38709677419355
Midfielder,27,0.0,0.0,26.0,54,0.0,15.0,13.0,5.0,1.0,0.0,86.0,33.0,0.0,0.0,10,1483,54.93,11.0,33.0,9,12.0,30.0,0,0,20,3.0,6,0.0,1.0,5.0,1.0,0.22,47.0,38,4.0,0.0,0.0,David Silva,33,Spain,36000000,88,2019-20,0.0,50.292397660818715,25.925925925925927
Midfielder,27,0.0,0.0,26.0,54,0.0,15.0,13.0,5.0,1.0,0.0,86.0,33.0,0.0,0.0,10,1483,54.93,11.0,33.0,9,12.0,30.0,0,0,20,3.0,6,0.0,1.0,5.0,1.0,0.22,47.0,38,4.0,0.0,0.0,David Silva,29,Spain,10000000,78,2019-20,0.0,50.292397660818715,25.925925925925927
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Ellis Simms,18,England,950000,64,2019-20,0.0,0.0,0.0
Defender,4,0.0,6.0,5.0,40,0.0,1.0,2.0,12.0,4.0,0.0,18.0,4.0,0.0,1.0,0,93,23.25,0.0,0.0,0,0.0,1.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Jack Simpson,22,England,1100000,67,2019-20,0.0,53.84615384615385,66.66666666666667
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Jerome Sinclair,22,England,525000,62,2019-20,0.0,0.0,0.0
Midfielder,29,0.0,0.0,39.0,64,0.0,3.0,27.0,35.0,15.0,0.0,204.0,40.0,0.0,0.0,1,1246,42.97,1.0,23.0,9,3.0,36.0,8,0,44,2.0,2,0.0,2.0,0.0,1.0,0.07,15.0,27,3.0,0.0,0.0,Moussa Sissoko,29,France,17000000,81,2019-20,0.0,45.660377358490564,50.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Melvin Sitti,19,France,625000,62,2019-20,0.0,0.0,0.0
Midfielder,7,0.0,0.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,38,5.43,0.0,0.0,0,0.0,2.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Oliver Skipp,18,England,1500000,67,2019-20,0.0,22.22222222222222,0.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Regan Slater,19,England,325000,59,2019-20,0.0,0.0,0.0
Midfielder,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Callum Slattery,20,England,675000,62,2019-20,0.0,0.0,0.0
Forward,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Islam Slimani,31,Algeria,5000000,74,2019-20,0.0,0.0,0.0
Defender,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Chris Smalling,29,England,12500000,80,2019-20,0.0,0.0,0.0
Defender,24,3.0,40.0,47.0,68,0.0,1.0,25.0,48.0,19.0,0.0,92.0,24.0,0.0,0.0,1,841,35.04,2.0,28.0,21,0.0,26.0,7,0,25,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Adam Smith,28,England,6500000,76,2019-20,0.0,54.92424242424242,54.6875
